User-ID,Location,Age
108469,"méxico, distrito federal, mexico",18.0
108671,"cleveland, ohio, usa",15.0
108761,"lantzville, british columbia, canada",15.0
108882,"chagrin falls, ohio, usa",19.0
108924,"castelldefels, barcelona, spain",15.0
109107,"orange, california, usa",19.0
109115,"bethlehem, pennsylvania, usa",18.0
109140,"spring branch, texas, usa",15.0
109287,"mississauga, ontario, canada",19.0
109348,"krusevac, serbia, yugoslavia",19.0
109363,"santa rosa beach, florida, usa",19.0
109381,"newburgh, indiana, usa",15.0
109532,"grand rapids, michigan, usa",18.0
109543,"oldenburg, niedersachsen, germany",19.0
109545,"mount plymouth, florida, usa",15.0
109576,"newcastle upon tyne, england, united kingdom",16.0
109748,"la mesa, california, usa",17.0
109774,"endeavour hills, victoria, australia",14.0
109823,"melbourne, victoria, australia",17.0
109885,"phoenix, arizona, usa",14.0
109904,"sagamore, pennsylvania, usa",14.0
110042,"albuqueruqe, new mexico, usa",14.0
110069,"londonderry, new hampshire, usa",18.0
110146,"napa, california, usa",15.0
110222,"kobe, hyogo, japan",16.0
110247,"cumbria, england, united kingdom",16.0
110251,"pittsburgh, pennsylvania, usa",17.0
110254,"napoleon, ohio, usa",18.0
110266,"bowling green, kentucky, usa",16.0
110534,"portsmouth, virginia, usa",17.0
110553,"marysville, ohio, usa",14.0
110572,"strasbourg, alsace, france",18.0
110642,"san diego, california, usa",14.0
110644,"boulder, colorado, usa",13.0
110758,"winnipeg, manitoba, canada",13.0
110828,"cambridge, england, united kingdom",19.0
110962,"st.thomas, virgin islands, usa",18.0
111096,"san francisco, california, usa",18.0
111143,"wismar, mecklenburg-vorpommern, grenada",16.0
111162,"kathmandu, n/a, nepal",18.0
111201,"gresik, east java, indonesia",16.0
111228,"lisle, new york, usa",18.0
111351,"viseu, viseu, portugal",17.0
111521,"portland, oregon, usa",13.0
111627,"wellington, florida, usa",18.0
111633,"hannover, niedersachsen, germany",18.0
111764,"chatsworth, california, usa",17.0
111858,"madrid, madrid, spain",16.0
111907,"dublin, leinster, ireland",14.0
111943,"hamilton, hamilton, new zealand",14.0
111953,"halifax, nova scotia, canada",19.0
112026,"lakewood, washington, usa",17.0
112131,"sydney, new south wales, australia",12.0
112169,"webster, florida, usa",18.0
112232,"warwick, england, united kingdom",16.0
112464,"germantown, maryland, usa",17.0
112586,"dagenham, england, united kingdom",12.0
112621,"westerville, ohio, usa",17.0
112812,"nyc, new york, usa",16.0
112818,"bay village, ,",15.0
112841,"geneva, florida, usa",19.0
112864,"pittsburgh, pennsylvania, usa",18.0
112881,"kitchener, ontario, canada",18.0
112921,"bloomfield, connecticut, usa",15.0
112974,"christchurch, canterbury, new zealand",15.0
113219,"new port richey, florida, usa",17.0
113375,"celina, tennessee, usa",16.0
113481,"lebanon, tennessee, usa",15.0
113588,"paris, ile-de-france, france",15.0
113861,"rexburg, idaho, usa",14.0
113899,"geraldton, western australia, australia",17.0
113955,"webster, new york, usa",16.0
114202,"royal oak, michigan, usa",16.0
114213,"christchurch, n/a, new zealand",19.0
114376,"sexsmith, alberta, canada",12.0
114400,"birmingham, england, united kingdom",19.0
114423,"st.gallen, st.gallen, switzerland",17.0
114771,"monmouth junction, new jersey, usa",18.0
114830,"lisboa, n/a, portugal",19.0
115101,"helsinki, n/a, finland",19.0
115117,"brampton, ontario, canada",19.0
115208,"van buren, missouri, usa",16.0
115247,"montreal, quebec, canada",14.0
115413,"purcellville, virginia, usa",18.0
115451,"christchurch, canterbury, new zealand",18.0
115485,"ellington, connecticut, usa",17.0
115511,"fair oaks, california, usa",12.0
115519,"niagara-on-the-lake, ontario, canada",17.0
115548,"barcelona, spain, spain",14.0
115562,"baton rouge, louisiana, usa",16.0
115604,"jacksonville, florida, usa",17.0
115614,"melbourne, victoria, australia",19.0
115643,"canberra, australian capital territory, australia",14.0
115655,"renfrew, ontario, canada",18.0
115659,"sydney, new south wales, australia",18.0
115679,"las vegas, , usa",16.0
115727,"bunbury, western australia, australia",16.0
115736,"san angelo, texas, usa",14.0
115745,"shelby township, michigan, usa",16.0
115751,"yuma, arizona, usa",17.0
115896,"rincon, georgia, usa",13.0
116003,"parramatta, new south wales, australia",18.0
116180,"sterling hieghts, michigan, usa",19.0
116356,"knoxville, tennessee, usa",18.0
116377,"perth, western australia, australia",19.0
116477,"ballymoney, northern ireland, united kingdom",17.0
116534,"muntinlupa city, manila, philippines",18.0
116811,"allison park, pennsylvania, usa",19.0
116954,"ilosjoki, pihtipudas, finland",19.0
117073,"herkimer, new york, usa",19.0
117082,"san diego, california, usa",17.0
117294,"pgh, pennsylvania, usa",17.0
117326,"herkimer, new york, usa",18.0
117371,"visalia, california, usa",17.0
117423,"warrenton, missouri, usa",17.0
117777,"charlottesville, virginia, usa",17.0
118016,"singapore, n/a, singapore",16.0
118021,"adelaide, south australia, australia",14.0
118080,"garsten, oberösterreich, austria",18.0
118299,"esparreguera (bcn), catalunya, spain",19.0
118310,"greenfield, wisconsin, usa",17.0
118333,"joburg, gautang, south africa",18.0
118711,"ottawa, ontario, canada",13.0
118839,"amersfoort, utrecht, netherlands",19.0
118997,"oakmont, pennsylvania, usa",19.0
119168,"maynooth, kildare, ireland",17.0
119177,"austin, texas, usa",17.0
119248,"fpo, ap, usa",12.0
119325,"hampden, maine, usa",17.0
119331,"badalona, barcelona, spain",16.0
119364,"bothell, washington, usa",16.0
119439,"magdeburg, sachsen-anhalt, germany",14.0
119482,"singapore, connecticut, singapore",19.0
119489,"aloha, oregon, usa",17.0
119528,"capelle aan den ijssel, zuid-holland, netherlands",19.0
119580,"pensacola, florida, usa",14.0
119583,"cicero, indiana, usa",19.0
119584,"santiago, region metropolitana, chile",19.0
119712,"toulouse, midi-pyrénée, france",19.0
119773,"virginia beach, virginia, usa",19.0
119809,"lahti, n/a, finland",16.0
119860,"london/staines, england, united kingdom",16.0
119884,"santa cruz, california, usa",14.0
119886,"los angeles, california, usa",18.0
119902,"yarmouth, nova scotia, canada",18.0
120045,"walla walla, washington, usa",16.0
120081,"glenelg, south australia, australia",15.0
120149,"saint peters, missouri, usa",17.0
120265,"fuengirola, málaga, spain",16.0
120438,"parma, emilia romagna, italy",19.0
120579,"braga, braga, portugal",18.0
120657,"san diego, california, usa",17.0
120765,"chula vista, california, usa",19.0
120831,"baton rouge, louisiana, usa",16.0
120934,"funchal, madeira, portugal",18.0
121101,"los angeles, california, usa",18.0
121208,"st.george, utah, usa",17.0
121322,"cincinnati, ohio, usa",18.0
121326,"santiago de compostela, galicia, spain",16.0
121415,"high wycombe, buckinghamshire, united kingdom",19.0
121562,"miri, sarawak, malaysia",15.0
121599,"perth, new york, usa",18.0
121728,"mooloolah, queensland, australia",16.0
121869,"berlin, berlin, germany",19.0
122040,"azusa, california, usa",18.0
122048,"bremerton, washington, usa",18.0
122086,"victoria, british columbia, canada",18.0
122105,"biot, france, france",16.0
122305,"bolingbrook, illinois, usa",13.0
122655,"wuppertal, nordrhein-westfalen, germany",14.0
122660,"remscheid, nordrhein-westfalen, germany",13.0
122738,"coal township, pennsylvania, usa",15.0
122859,"vancouver, british columbia, canada",14.0
122866,"wakefield, rhode island, usa",15.0
122880,"moorhead, minnesota, usa",18.0
122888,"jacksonville, florida, usa",18.0
122919,"duluth, minnesota, usa",12.0
122944,"aachen, nordrhein-westfalen, germany",18.0
123029,"puyallup, washington, usa",19.0
123085,"atlanta, georgia, usa",19.0
123133,"westchester, new york, usa",17.0
123154,"terrytown, louisiana, usa",19.0
123196,"napa, california, usa",15.0
123298,"portland, connecticut, usa",19.0
123359,"harrodsburg, kentucky, usa",17.0
123366,"ipoh, perak, malaysia",12.0
123595,"toronto, ontario, canada",15.0
123608,"los banos, california, usa",17.0
123620,"port perry, ontario, canada",19.0
123690,"prestonsburg, kentucky, usa",18.0
123747,"barcelona, barcelona, spain",18.0
123824,"billerica, massachusetts, usa",17.0
123883,"topeka, kansas, usa",18.0
123885,"soest, nordrhein-westfalen, germany",18.0
123927,"richland, washington, usa",17.0
123991,"wollongong, new south wales, australia",13.0
124065,"houston, texas, usa",17.0
124086,"vigo, galicia, spain",19.0
124088,"yelm, washington, usa",18.0
124284,"vancouver, ,",19.0
124353,"valpaços, n/a, portugal",19.0
124362,"morrow, georgia, usa",17.0
124375,"portales, new mexico, usa",19.0
124456,"richardson, texas, usa",16.0
124562,"pinon hills, california, usa",19.0
124583,"marietta, georgia, usa",18.0
124744,"cedar rapids, iowa, usa",17.0
124846,"renton, washington, usa",18.0
124867,"charlestown, new hampshire, usa",19.0
125187,"kingwood, texas, usa",17.0
125203,"montreal, quebec, canada",18.0
125217,"calexico, california, usa",18.0
125396,"albuquerque, new mexico, usa",14.0
125423,"zaragoza, aragon, spain",14.0
125610,"melrose, massachusetts, usa",17.0
125655,"barcelona, catalunya, spain",18.0
125656,"wilmington, delaware, usa",19.0
125673,"glen innes, new south wales, australia",15.0
125729,"litchfield, connecticut, usa",17.0
125736,"atlanta, georgia, usa",17.0
125749,"oakville, ontario, canada",15.0
125750,"baton rouge, louisiana, usa",17.0
125831,"bratislava, n/a, slovakia",19.0
125841,"sac city, iowa, usa",18.0
125861,"dresden, sachsen, germany",17.0
125953,"south bend, indiana, usa",14.0
126053,"harrodsburg, kentucky, usa",16.0
126080,"san dimas, california, usa",18.0
126087,"euskirchen, nordrhein-westfalen, germany",19.0
126170,"amersfoort, utrecht, netherlands",18.0
126182,"westmount, quebec, canada",14.0
126318,"linz, oberösterreich, austria",19.0
126346,"norwich, england, united kingdom",15.0
126415,"aluqueruqe, new mexico, usa",14.0
126539,"ottawa, ontario, canada",17.0
126568,"sammamish, washington, usa",17.0
126659,"montreal, quebec, canada",19.0
126685,"sioux falls, south dakota, usa",18.0
126795,"l`hospitalet de llobregat, catalunya, spain",19.0
126846,"longwood, florida, usa",18.0
126870,"halifax, nova scotia, canada",17.0
126933,"rheinfelden, baden-wuerttemberg, germany",14.0
126965,"glen burnie, maryland, usa",15.0
127126,"durham, england, united kingdom",16.0
127140,"baton rouge, louisiana, usa",16.0
127226,"toledo, ohio, usa",19.0
127257,"legazpi, albay, philippines",16.0
127349,"melbourne, victoria, australia",15.0
127488,"perth, western australia, australia",19.0
127691,"christchurch, canterbury, new zealand",13.0
127701,"distrito federal, \n/a\"", mexico""",19.0
127707,"exeter, england, united kingdom",18.0
127817,"corrales, new mexico, usa",15.0
127834,"orangeville, ontario, canada",17.0
127856,"mackay, queensland, australia",19.0
127891,"alameda, california, usa",16.0
127900,"zwickau, sachsen, germany",14.0
128002,"bracebridge, ontario, canada",14.0
128061,"mission hills, kansas, usa",15.0
128233,"kelowna, british columbia, canada",19.0
128284,"louisville, kentucky, usa",17.0
128291,"slidell, louisiana, usa",19.0
128337,"simi valley, california, usa",19.0
128339,"rio de janeiro, rio de janeiro, brazil",16.0
128424,"yokosuka, yokosuka, japan",16.0
128466,"olympia, washington, usa",13.0
128506,"east islip, new york, usa",17.0
128593,"iowa city, iowa, usa",17.0
128701,"cleveland, ohio, usa",16.0
128779,"minerva, ohio, usa",16.0
128834,"keswick, cumbria, england",14.0
128862,"barcelona, n/a, spain",16.0
128962,"calgary, alberta, canada",18.0
128985,"minneapolis, minnesota, usa",19.0
128991,"greenwood, british columbia, canada",15.0
129086,"alhambra, california, usa",16.0
129108,"aspen, colorado, usa",19.0
129152,"kinsey, montana, usa",18.0
129268,"murray, iowa, usa",17.0
129281,"wollongong, new south wales, australia",19.0
129313,"auburn, kansas, usa",16.0
129352,"london, england, united kingdom",19.0
129411,"vetralla, lazio, italy",16.0
129470,"london, england, united kingdom",17.0
129485,"vancouver, british columbia, canada",18.0
129494,"portland, oregon, usa",14.0
129572,"columbus, ohio, usa",19.0
129633,"loures, lisbon, portugal",18.0
129641,"durham, north carolina, usa",16.0
129644,"woy woy, new south wales, australia",14.0
129691,"pindamonhangaba, são paulo, brazil",19.0
129715,"bowling green, ohio, usa",18.0
129755,"madrid, madrid, spain",13.0
129767,"clinton, tennessee, usa",19.0
129833,"bradford, pennsylvania, usa",18.0
129855,"milford, connecticut, usa",18.0
129862,"arlington, tennessee, usa",15.0
129876,"homewood, illinois, usa",19.0
130036,"saginaw, michigan, usa",15.0
130181,"powell, ,",17.0
130362,"moreno valley, california, usa",19.0
130368,"olympia, washington, usa",14.0
130400,"ramsey, new jersey, usa",19.0
130581,"griswold, iowa, usa",18.0
130594,"mysore, karnataka, india",18.0
130633,"saucier, mississippi, usa",19.0
130810,"melbourne, victoria, australia",16.0
130844,"cupertino, california, usa",16.0
130952,"brigden, ontario, canada",15.0
130978,"hoffman estates, illinois, usa",14.0
130985,"broadalbin, new york, usa",15.0
131033,"madison, alabama, usa",17.0
131054,"christchurch, christchurch, new zealand",16.0
131116,"auckland, auckland, new zealand",14.0
131154,"soddy-daisy, tennessee, usa",18.0
131177,"christchurch, canterbury, new zealand",18.0
131213,"chicago, illinois, usa",17.0
131214,"jasper, alberta, canada",14.0
131238,"bismarck, north dakota, usa",15.0
131345,"brantford, ontario, canada",18.0
131353,"são paulo, são paulo, brazil",16.0
131389,"auckland, n/a, new zealand",14.0
131432,"branchburg, new jersey, usa",14.0
131441,"paris, paris, france",18.0
131454,"kocaeli, gebze, turkey",18.0
131693,"la tour sur orb, languedoc-roussillon, france",17.0
131807,"beaverton, oregon, usa",17.0
131871,"apine, california, usa",18.0
131877,"saratoga springs, new york, usa",19.0
131954,"san antonio, texas, usa",19.0
132023,"mclean, virginia, usa",18.0
132255,"mijas costa, málaga, spain",16.0
132319,"sydney, new south wales, australia",15.0
132330,"rome, lazio, italy",17.0
132350,"cincinnati, ohio, usa",18.0
132455,"frisco, texas, usa",14.0
132496,"holmestrand, vestfold, norway",16.0
132720,"paris, , france",19.0
132889,"dedham, massachusetts, usa",18.0
132967,"regina, saskatchewan, canada",13.0
132978,"cincinnati, , usa",18.0
133031,"brampton, ontario, canada",19.0
133037,"whitehorse, yukon territory, canada",18.0
133256,"los angeles, california, usa",19.0
133320,"glen allen, virginia, usa",15.0
133407,"compton, california, usa",13.0
133453,"houston, texas, usa",18.0
133471,"knokville, tennessee, usa",14.0
133484,"xenia, ohio, usa",13.0
133656,"herkimer, new york, usa",19.0
133695,"milan, michigan, usa",19.0
133723,"burlington, wisconsin, usa",17.0
133736,"albuquerque, new mexico, usa",14.0
133772,"baton rouge, louisiana, usa",16.0
133777,"baton rouge, louisiana, usa",18.0
133810,"rainy river, ontario, canada",15.0
133838,"fort morgan, colorado, usa",15.0
133843,"letart, west virginia,",16.0
134283,"raleigh, north carolina, usa",18.0
134319,"garfield heights, ohio, usa",14.0
134332,"creston, british columbia, canada",15.0
134354,"harrisburg, pennsylvania, usa",17.0
134403,"san francsico, california, usa",18.0
134408,"vicksburg, michigan, usa",19.0
134524,"kajaani, kainuu, finland",16.0
134525,"madrid, madrid, spain",18.0
134598,"cincinnati, ohio, usa",17.0
134599,"................., michigan, usa",16.0
134626,"hobart, tasmania, australia",16.0
134678,"st.marti de tous, western australia, spain",18.0
134737,"west lafayette, indiana, usa",19.0
134874,"burgdorf, niedersachsen, germany",18.0
135017,"dublin, ohio, usa",17.0
135064,"san jose, california, usa",18.0
135082,"west valley, utah, usa",17.0
135129,"fort mcmurray, alberta, canada",18.0
135280,"midland, michigan, usa",18.0
135286,"edison, new jersey, usa",19.0
135337,"st. paul, minnesota, usa",14.0
135433,"cambridge, maryland, usa",18.0
135471,"mystic, connecticut, usa",17.0
135545,"barcelona, \n/a\"",""",18.0
135567,"long beach, california, usa",15.0
135620,"gavà, barcelona, spain",17.0
135629,"rochester, michigan, usa",15.0
135665,"juneau, alaska, usa",19.0
135691,"sydney, new south wales, australia",14.0
135993,"vancouver, washington, usa",18.0
136037,"möhlin, aargau, switzerland",19.0
136092,"wakefield, massachusetts, usa",15.0
136177,"drexel hill, pennsylvania, usa",18.0
136217,"melbourne, victoria, australia",15.0
136227,"dielheim, baden-wuerttemberg, germany",16.0
136251,"christchurch, canterbury, new zealand",17.0
136256,"ionia, michigan, usa",13.0
136365,"southend, saskatchewan, canada",19.0
136383,"johnson city, tennessee, usa",14.0
136426,"san francisco, california, usa",19.0
136465,"canton, ,",18.0
136477,"calais, pas de calais, france",19.0
136491,"rio rancho, new mexico, usa",18.0
136523,"lincoln, nebraska, usa",18.0
136549,"paris, n/a, france",19.0
136638,"delfzijl, groningen, netherlands",18.0
136646,"oakville, ontario, canada",19.0
